学部,学院,学历,毕业年度,去向类别,单位名称,人数
建筑学部,管理科学与房地产学院,硕士,2023,就业,中冶赛迪集团有限公司,2
建筑学部,管理科学与房地产学院,硕士,2023,就业,中建二局第三建筑工程有限公司,2
建筑学部,管理科学与房地产学院,硕士,2023,就业,中海建筑有限公司,8
建筑学部,管理科学与房地产学院,硕士,2023,就业,中铁十一局集团第五工程有限公司,2
建筑学部,管理科学与房地产学院,硕士,2023,就业,其他,150
建筑学部,管理科学与房地产学院,硕士,2023,就业,广联达西安科技有限公司,3
建筑学部,管理科学与房地产学院,硕士,2023,就业,赛力斯汽车有限公司,3
建筑学部,管理科学与房地产学院,硕士,2023,就业,锐捷网络股份有限公司,2
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共南充市委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共天津市蓟州区委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共温州市鹿城区委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共濮阳市委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共眉山市委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共贵阳市委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共重庆市南川区委组织部干部科,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共重庆市委组织部,5
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共金华市金东区委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中共黑龙江省委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中国共产党内江市委员会组织部(待分配),1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中国共产党南充市委员会组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中国共产党宁波市江北区委员会组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中国共产党达州市委员会组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中国共产党重庆市委员会组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,中国共产党长治市委员会办公室,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,吕梁市工业和信息化局,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,大理市农业农村局,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,宁波市鄞州区委组织部,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,海南省儋州市人民政府政府服务中心,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,自贡市住房和城乡建设局,1
建筑学部,管理科学与房地产学院,硕士,2023,选调生,自贡市委组织部,1
理学部,化学化工学院,博士,2021,就业,中国核动力研究设计院,1
理学部,化学化工学院,博士,2021,就业,中国科学院大连化学物理研究所,1
理学部,化学化工学院,博士,2021,就业,中国科学院深圳先进技术研究院,1
理学部,化学化工学院,博士,2021,就业,中国科学院重庆绿色智能技术研究院,2
理学部,化学化工学院,博士,2021,就业,北京清新环保技术有限公司四川分公司,1
理学部,化学化工学院,博士,2021,就业,华新水泥技术管理(武汉)有限公司,1
理学部,化学化工学院,博士,2021,就业,复旦大学,1
理学部,化学化工学院,博士,2021,就业,川北医学院,1
理学部,化学化工学院,博士,2021,就业,广西科技大学,1
理学部,化学化工学院,博士,2021,就业,慈溪市崇寿镇人民政府,1
理学部,化学化工学院,博士,2021,就业,成都市机关生活服务中心,1
理学部,化学化工学院,博士,2021,就业,新墨西哥大学,1
理学部,化学化工学院,博士,2021,就业,武汉大学,1
理学部,化学化工学院,博士,2021,就业,绵阳师范学院,1
理学部,化学化工学院,博士,2021,就业,苏州科技大学,1
理学部,化学化工学院,博士,2021,就业,西华师范大学,1
理学部,化学化工学院,博士,2021,就业,贵州医科大学,2
理学部,化学化工学院,博士,2021,就业,重庆医药高等专科学校,1
理学部,化学化工学院,博士,2021,就业,重庆品正食品有限公司,1
理学部,化学化工学院,博士,2021,就业,重庆大学,1
理学部,化学化工学院,博士,2021,就业,重庆工业职业技术学院,2
理学部,化学化工学院,博士,2021,就业,重庆理工大学,1
理学部,化学化工学院,博士,2021,就业,重庆科技学院,6
理学部,化学化工学院,博士,2021,就业,铜仁学院,1
理学部,化学化工学院,博士,2022,出国(境)留学或工作,新加坡国立大学,2
理学部,化学化工学院,博士,2022,就业,东方电气集团东方锅炉股份有限公司,1
理学部,化学化工学院,博士,2022,就业,中国石油化工股份有限公司茂名分公司,1
理学部,化学化工学院,博士,2022,就业,中汽院新能源科技有限公司,1
理学部,化学化工学院,博士,2022,就业,嘉兴南湖学院,1
理学部,化学化工学院,博士,2022,就业,宜宾学院,1
理学部,化学化工学院,博士,2022,就业,比亚迪股份有限公司,1
理学部,化学化工学院,博士,2022,就业,清华大学,2
理学部,化学化工学院,博士,2022,就业,重庆博腾制药科技股份有限公司,1
理学部,化学化工学院,博士,2022,就业,重庆大学,1
理学部,化学化工学院,博士,2023,就业,中国科学院化学研究所,1
理学部,化学化工学院,博士,2023,就业,中国科学院山西煤炭化学研究所,1
理学部,化学化工学院,博士,2023,就业,中国科学院重庆绿色智能技术研究院,1
理学部,化学化工学院,博士,2023,就业,中节能万润股份有限公司,1
理学部,化学化工学院,博士,2023,就业,南京理工大学,1
理学部,化学化工学院,博士,2023,就业,四川文理学院,1
理学部,化学化工学院,博士,2023,就业,四川轻化工大学,1
理学部,化学化工学院,博士,2023,就业,巢湖学院,1
理学部,化学化工学院,博士,2023,就业,广州天赐高新材料股份有限公司,2
理学部,化学化工学院,博士,2023,就业,康龙化成(北京)新药技术股份有限公司,1
理学部,化学化工学院,博士,2023,就业,徐州工业职业技术学院,1
理学部,化学化工学院,博士,2023,就业,成都倍特药业股份有限公司,1
理学部,化学化工学院,博士,2023,就业,成都大学,2
理学部,化学化工学院,博士,2023,就业,成都理工大学,1
理学部,化学化工学院,博士,2023,就业,成都航空职业技术学院,1
理学部,化学化工学院,博士,2023,就业,武汉大学,1
理学部,化学化工学院,博士,2023,就业,比亚迪股份有限公司,3
理学部,化学化工学院,博士,2023,就业,河南师范大学,2
理学部,化学化工学院,博士,2023,就业,苏州科技大学,1
理学部,化学化工学院,博士,2023,就业,西华大学,1
理学部,化学化工学院,博士,2023,就业,西华师范大学,1
理学部,化学化工学院,博士,2023,就业,西南科技大学,1
理学部,化学化工学院,博士,2023,就业,重庆大学,1
理学部,化学化工学院,博士,2023,就业,重庆文理学院,1
理学部,化学化工学院,博士,2023,就业,重庆理工大学,2
理学部,化学化工学院,博士,2023,就业,金凤实验室,1
理学部,化学化工学院,博士,2023,就业,长江师范学院,1
理学部,化学化工学院,本科,2021,出国(境)留学或工作,佛罗里达大学,1
理学部,化学化工学院,本科,2021,出国(境)留学或工作,日本筑波大学,1
理学部,化学化工学院,本科,2021,升学,中国科学技术大学,2
理学部,化学化工学院,本科,2021,升学,中国科学院上海有机化学研究所,1
理学部,化学化工学院,本科,2021,升学,中国科学院上海药物研究所,1
理学部,化学化工学院,本科,2021,升学,中国科学院大连化学物理研究所,2
理学部,化学化工学院,本科,2021,升学,中国科学院长春应用化学研究所,1
理学部,化学化工学院,本科,2021,升学,中国药科大学,1
理学部,化学化工学院,本科,2021,升学,中山大学,1
理学部,化学化工学院,本科,2021,升学,北京大学(第二学位),1
理学部,化学化工学院,本科,2021,升学,华东师范大学,1
理学部,化学化工学院,本科,2021,升学,华南理工大学,1
理学部,化学化工学院,本科,2021,升学,南方科技大学,1
理学部,化学化工学院,本科,2021,升学,厦门大学,2
理学部,化学化工学院,本科,2021,升学,同济大学,1
理学部,化学化工学院,本科,2021,升学,哈尔滨工业大学,1
理学部,化学化工学院,本科,2021,升学,四川大学,4
理学部,化学化工学院,本科,2021,升学,天津大学,2
理学部,化学化工学院,本科,2021,升学,武汉大学,5
理学部,化学化工学院,本科,2021,升学,浙江大学,1
理学部,化学化工学院,本科,2021,升学,深圳大学,1
理学部,化学化工学院,本科,2021,升学,西南政法大学,1
理学部,化学化工学院,本科,2021,升学,西安交通大学,1
理学部,化学化工学院,本科,2021,升学,重庆大学,37
理学部,化学化工学院,本科,2021,就业,万华化学集团股份有限公司,5
理学部,化学化工学院,本科,2021,就业,其他,27
理学部,化学化工学院,本科,2021,就业,华峰重庆氨纶有限公司,2
理学部,化学化工学院,本科,2021,就业,强生(上海)医疗器材有限公司,2
理学部,化学化工学院,本科,2021,就业,惠州锂威新能源科技有限公司,2
理学部,化学化工学院,本科,2021,就业,成都展辰涂料有限公司,2
理学部,化学化工学院,本科,2021,就业,成都药明康德新药开发有限公司,2
理学部,化学化工学院,本科,2021,就业,杭州乐敦科技有限公司,2
理学部,化学化工学院,本科,2021,就业,衢州华友钴新材料有限公司,2
理学部,化学化工学院,本科,2021,就业,郑州平行线教育科技有限公司,2
理学部,化学化工学院,本科,2021,就业,重庆中元生物技术有限公司,2
理学部,化学化工学院,本科,2021,就业,重庆市沙坪坝区愚公课外培训学校有限公司,2
理学部,化学化工学院,本科,2021,就业,重庆柳江医药科技有限公司,2
理学部,化学化工学院,本科,2021,选调生,中共重庆市委组织部,1
理学部,化学化工学院,本科,2021,选调生,中国共产党广安市委员会组织部,1
理学部,化学化工学院,本科,2021,选调生,广西壮族自治区党委组织部干部规划办,1
理学部,化学化工学院,本科,2022,出国(境)留学或工作,伦敦大学学院,1
理学部,化学化工学院,本科,2022,出国(境)留学或工作,南洋理工大学,1
理学部,化学化工学院,本科,2022,出国(境)留学或工作,新加坡国立大学,2
理学部,化学化工学院,本科,2022,出国(境)留学或工作,芝加哥大学,1
理学部,化学化工学院,本科,2022,升学,上海交通大学,2
理学部,化学化工学院,本科,2022,升学,中国原子能科学研究院,1
理学部,化学化工学院,本科,2022,升学,中国科学技术大学,1
理学部,化学化工学院,本科,2022,升学,中国科学技术大学苏州纳米技术与纳米仿生研究所,1
理学部,化学化工学院,本科,2022,升学,中国科学院上海有机化学研究所,1
理学部,化学化工学院,本科,2022,升学,中国科学院大学福建物质结构所,1
理学部,化学化工学院,本科,2022,升学,中国科学院广州化学研究所,1
理学部,化学化工学院,本科,2022,升学,中国科学院福建物质结构研究所,1
理学部,化学化工学院,本科,2022,升学,中国药科大学,1
理学部,化学化工学院,本科,2022,升学,中山大学,1
理学部,化学化工学院,本科,2022,升学,云南大学,2
理学部,化学化工学院,本科,2022,升学,兰州大学,3
理学部,化学化工学院,本科,2022,升学,内蒙古大学,1
理学部,化学化工学院,本科,2022,升学,华中科技大学,1
理学部,化学化工学院,本科,2022,升学,南京中医药大学,1
理学部,化学化工学院,本科,2022,升学,南京大学,2
理学部,化学化工学院,本科,2022,升学,南京工业大学,1
理学部,化学化工学院,本科,2022,升学,厦门大学,6
理学部,化学化工学院,本科,2022,升学,同济大学,1
理学部,化学化工学院,本科,2022,升学,四川大学,3
理学部,化学化工学院,本科,2022,升学,复旦大学,1
理学部,化学化工学院,本科,2022,升学,天津大学,2
理学部,化学化工学院,本科,2022,升学,广西大学,1
理学部,化学化工学院,本科,2022,升学,新疆大学,1
理学部,化学化工学院,本科,2022,升学,武汉大学,4
理学部,化学化工学院,本科,2022,升学,浙江大学,3
理学部,化学化工学院,本科,2022,升学,福州大学,1
理学部,化学化工学院,本科,2022,升学,西南财经大学,1
理学部,化学化工学院,本科,2022,升学,西安交通大学,6
理学部,化学化工学院,本科,2022,升学,重庆医科大学,1
理学部,化学化工学院,本科,2022,升学,重庆大学,37
理学部,化学化工学院,本科,2022,就业,万华化学集团股份有限公司,2
理学部,化学化工学院,本科,2022,就业,其他,23
理学部,化学化工学院,本科,2022,就业,宁德新能源科技有限公司,3
理学部,化学化工学院,本科,2022,就业,比亚迪股份有限公司,4
理学部,化学化工学院,本科,2022,就业,浙江华友钴业股份有限公司,5
理学部,化学化工学院,本科,2022,就业,重庆药友制药有限责任公司,3
理学部,化学化工学院,本科,2022,选调生,中共安顺市委组织部,1
理学部,化学化工学院,本科,2022,选调生,中共黔南州委组织部,1
理学部,化学化工学院,本科,2022,选调生,中国共产党成都市委员会组织部,1
理学部,化学化工学院,本科,2022,选调生,中国共产党普洱市委员会组织部,1
理学部,化学化工学院,本科,2023,出国(境)留学或工作,曼彻斯特大学,2
理学部,化学化工学院,本科,2023,出国(境)留学或工作,爱尔兰圣三一学院,1
理学部,化学化工学院,本科,2023,出国(境)留学或工作,香港大学,1
理学部,化学化工学院,本科,2023,出国(境)留学或工作,马尔堡大学,1
理学部,化学化工学院,本科,2023,升学,上海交通大学,1
理学部,化学化工学院,本科,2023,升学,上海外国语大学,1
理学部,化学化工学院,本科,2023,升学,中南大学,1
理学部,化学化工学院,本科,2023,升学,中国农业大学,1
理学部,化学化工学院,本科,2023,升学,中国原子能科学研究院,1
理学部,化学化工学院,本科,2023,升学,中国石油大学(北京),1
理学部,化学化工学院,本科,2023,升学,中国科学院化学研究所,1
理学部,化学化工学院,本科,2023,升学,中国科学院大学上海有机化学研究所,1
理学部,化学化工学院,本科,2023,升学,中国科学院大连化学物理研究所,4
理学部,化学化工学院,本科,2023,升学,中山大学,1
理学部,化学化工学院,本科,2023,升学,兰州大学,1
理学部,化学化工学院,本科,2023,升学,北京理工大学,1
理学部,化学化工学院,本科,2023,升学,南京大学,2
理学部,化学化工学院,本科,2023,升学,厦门大学,4
理学部,化学化工学院,本科,2023,升学,哈尔滨工业大学,2
理学部,化学化工学院,本科,2023,升学,复旦大学,3
理学部,化学化工学院,本科,2023,升学,大连理工大学,1
理学部,化学化工学院,本科,2023,升学,天津大学,3
理学部,化学化工学院,本科,2023,升学,山东大学,1
理学部,化学化工学院,本科,2023,升学,武汉大学,4
理学部,化学化工学院,本科,2023,升学,江南大学,1
理学部,化学化工学院,本科,2023,升学,江苏大学,1
理学部,化学化工学院,本科,2023,升学,浙江大学,3
理学部,化学化工学院,本科,2023,升学,福州大学,1
理学部,化学化工学院,本科,2023,升学,西安交通大学,3
理学部,化学化工学院,本科,2023,升学,重庆大学,27
理学部,化学化工学院,本科,2023,就业,万华化学(四川)有限公司,2
理学部,化学化工学院,本科,2023,就业,其他,34
理学部,化学化工学院,本科,2023,就业,比亚迪股份有限公司,2
理学部,化学化工学院,本科,2023,就业,江西赣锋锂业股份有限公司,4
理学部,化学化工学院,本科,2023,就业,浙江国邦药业有限公司,3
理学部,化学化工学院,本科,2023,就业,贵州胜威福全化工有限公司,2
理学部,化学化工学院,本科,2023,选调生,中共成都市委组织部,1
理学部,化学化工学院,本科,2023,选调生,中共重庆市酉阳县委组织部,1
理学部,化学化工学院,本科,2023,选调生,中国共产党内江市委员会组织部,1
理学部,化学化工学院,硕士,2021,出国(境)留学或工作,京都大学,1
理学部,化学化工学院,硕士,2021,出国(境)留学或工作,名古屋大学,1
理学部,化学化工学院,硕士,2021,出国(境)留学或工作,巴利亚多利德大学,1
理学部,化学化工学院,硕士,2021,出国(境)留学或工作,汉诺威大学,1
理学部,化学化工学院,硕士,2021,升学,吉林大学,1
理学部,化学化工学院,硕士,2021,升学,四川大学,1
理学部,化学化工学院,硕士,2021,升学,苏州大学,1
理学部,化学化工学院,硕士,2021,升学,重庆大学,7
理学部,化学化工学院,硕士,2021,就业,上海合全药物研发有限公司,2
理学部,化学化工学院,硕士,2021,就业,中国石油化工股份有限公司茂名分公司,4
理学部,化学化工学院,硕士,2021,就业,中核四0四有限公司,2
理学部,化学化工学院,硕士,2021,就业,其他,67
理学部,化学化工学院,硕士,2021,就业,四川长虹电源有限责任公司,10
理学部,化学化工学院,硕士,2021,就业,惠州锂威新能源科技有限公司,4
理学部,化学化工学院,硕士,2021,就业,湖北亿纬动力有限公司,4
理学部,化学化工学院,硕士,2021,就业,珠海冠宇电池股份有限公司,5
理学部,化学化工学院,硕士,2021,就业,重庆电力高等专科学校,3
理学部,化学化工学院,硕士,2021,就业,重庆红宇精密工业集团有限公司,3
理学部,化学化工学院,硕士,2021,就业,重庆长安新能源汽车科技有限公司,2
理学部,化学化工学院,硕士,2021,就业,长江存储科技有限责任公司,2
理学部,化学化工学院,硕士,2021,选调生,中共三门峡市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共南充市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共天津市宁河区委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共平顶山市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共德阳市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共攀枝花市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共曲靖市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共湖南省委组织部(中共永州市委组织部),1
理学部,化学化工学院,硕士,2021,选调生,中共滁州市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中共眉山市委组织部,3
理学部,化学化工学院,硕士,2021,选调生,中共重庆市委组织部,1
理学部,化学化工学院,硕士,2021,选调生,中国共产党内江市委员会组织部,2
理学部,化学化工学院,硕士,2021,选调生,中国共产党广安市委员会组织部,2
理学部,化学化工学院,硕士,2021,选调生,中国共产党达州市委员会组织部,1
理学部,化学化工学院,硕士,2021,选调生,广西壮族自治区党委组织部干部规划办,2
理学部,化学化工学院,硕士,2022,出国(境)留学或工作,新加坡国立大学,1
理学部,化学化工学院,硕士,2022,出国(境)留学或工作,汉诺威大学,1
理学部,化学化工学院,硕士,2022,出国(境)留学或工作,阿德莱德大学,1
理学部,化学化工学院,硕士,2022,出国(境)留学或工作,香港理工大学,1
理学部,化学化工学院,硕士,2022,升学,吉林大学,2
理学部,化学化工学院,硕士,2022,升学,湖南大学,1
理学部,化学化工学院,硕士,2022,升学,西北工业大学,1
理学部,化学化工学院,硕士,2022,升学,重庆大学,12
理学部,化学化工学院,硕士,2022,就业,上汽大众汽车有限公司,4
理学部,化学化工学院,硕士,2022,就业,中国石油化工股份有限公司洛阳分公司,2
理学部,化学化工学院,硕士,2022,就业,中电科技集团重庆声光电有限公司,2
理学部,化学化工学院,硕士,2022,就业,中芯国际集成电路制造(北京)有限公司,2
理学部,化学化工学院,硕士,2022,就业,其他,55
理学部,化学化工学院,硕士,2022,就业,华电云南发电有限公司,2
理学部,化学化工学院,硕士,2022,就业,四川长虹电源有限责任公司,2
理学部,化学化工学院,硕士,2022,就业,德阳三环科技有限公司,2
理学部,化学化工学院,硕士,2022,就业,武汉新芯集成电路制造有限公司,4
理学部,化学化工学院,硕士,2022,就业,比亚迪股份有限公司,11
理学部,化学化工学院,硕士,2022,就业,联合微电子中心有限责任公司,7
理学部,化学化工学院,硕士,2022,就业,重庆电力高等专科学校,2
理学部,化学化工学院,硕士,2022,就业,重庆红宇精密工业集团有限公司,2
理学部,化学化工学院,硕士,2022,就业,重庆药友制药有限责任公司,3
理学部,化学化工学院,硕士,2022,就业,重庆长安新能源汽车科技有限公司,15
理学部,化学化工学院,硕士,2022,选调生,中共安顺市委组织部,1
理学部,化学化工学院,硕士,2022,选调生,中共德阳市委组织部,1
理学部,化学化工学院,硕士,2022,选调生,中共眉山市委组织部,2
理学部,化学化工学院,硕士,2022,选调生,中共达州市委组织部,1
理学部,化学化工学院,硕士,2022,选调生,中共重庆市委组织部,1
理学部,化学化工学院,硕士,2022,选调生,中国共产党内江市委员会组织部,1
理学部,化学化工学院,硕士,2022,选调生,中国共产党内江市委员会组织部(待分配),1
理学部,化学化工学院,硕士,2022,选调生,中国共产党南充市委员会组织部,1
理学部,化学化工学院,硕士,2022,选调生,中国共产党宜宾市委员会组织部,1
理学部,化学化工学院,硕士,2022,选调生,中国共产党广安市委员会组织部,3
理学部,化学化工学院,硕士,2022,选调生,中国共产党广西壮族自治区委员会组织部,1
理学部,化学化工学院,硕士,2022,选调生,中国共产党泸州市委员会组织部,1
理学部,化学化工学院,硕士,2022,选调生,中国共产党资阳市委员会组织部,1
理学部,化学化工学院,硕士,2022,选调生,中国共产党遂宁市委员会组织部,2
理学部,化学化工学院,硕士,2022,选调生,中国共产党重庆市委员会组织部,1
理学部,化学化工学院,硕士,2022,选调生,新疆维吾尔自治区工信厅,1
理学部,化学化工学院,硕士,2022,选调生,运城市发展和改革委员会,1
理学部,化学化工学院,硕士,2023,出国(境)留学或工作,德国电子同步加速器研究所,1
理学部,化学化工学院,硕士,2023,出国(境)留学或工作,斯德哥尔摩大学,1
理学部,化学化工学院,硕士,2023,出国(境)留学或工作,澳门大学,1
理学部,化学化工学院,硕士,2023,升学,上海交通大学,2
理学部,化学化工学院,硕士,2023,升学,吉林大学,1
理学部,化学化工学院,硕士,2023,升学,四川大学,1
理学部,化学化工学院,硕士,2023,升学,电子科技大学,1
理学部,化学化工学院,硕士,2023,升学,重庆大学,5
理学部,化学化工学院,硕士,2023,就业,万华化学(四川)有限公司,2
理学部,化学化工学院,硕士,2023,就业,中国石化润滑油有限公司合成油脂分公司,2
理学部,化学化工学院,硕士,2023,就业,中核四0四有限公司,2
理学部,化学化工学院,硕士,2023,就业,其他,62
理学部,化学化工学院,硕士,2023,就业,四川东树新材料有限公司,2
理学部,化学化工学院,硕士,2023,就业,四川长虹电源有限责任公司,3
理学部,化学化工学院,硕士,2023,就业,比亚迪股份有限公司,37
理学部,化学化工学院,硕士,2023,就业,湖北亿纬动力有限公司,2
理学部,化学化工学院,硕士,2023,就业,重庆药友制药有限责任公司,3
理学部,化学化工学院,硕士,2023,就业,重庆长安新能源汽车科技有限公司,9
理学部,化学化工学院,硕士,2023,就业,重庆长安汽车股份有限公司,3
理学部,化学化工学院,硕士,2023,选调生,中共德阳市委组织部,1
理学部,化学化工学院,硕士,2023,选调生,中共绵阳市委组织部,1
理学部,化学化工学院,硕士,2023,选调生,中共自贡市委组织部,1
理学部,化学化工学院,硕士,2023,选调生,中共重庆市委组织部,3
理学部,化学化工学院,硕士,2023,选调生,中共重庆市涪陵区组织部,1
理学部,化学化工学院,硕士,2023,选调生,中共重庆市璧山区委组织部,1
理学部,化学化工学院,硕士,2023,选调生,中共铜仁市委组织部,1
理学部,化学化工学院,硕士,2023,选调生,中国共产党元谋县委员会机构编制委员会办公室,1
理学部,化学化工学院,硕士,2023,选调生,中国共产党内江市委员会组织部,1
理学部,化学化工学院,硕士,2023,选调生,中国共产党达州市委员会组织部,1
理学部,化学化工学院,硕士,2023,选调生,中国共产党重庆市北碚区委员会组织部,1
理学部,化学化工学院,硕士,2023,选调生,中国共产党镇江新区工作委员会组织部,1
理学部,化学化工学院,硕士,2023,选调生,凉山彝族自治州教育和体育局,1
理学部,化学化工学院,硕士,2023,选调生,玉林市医疗保障局,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,东北大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,伦敦大学国王学院,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,伯明翰大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,南安普顿大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,哥本哈根大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,墨尔本大学,2
理学部,弘深学院,本科,2023,出国(境)留学或工作,布朗大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,帝国理工学院,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,悉尼大学,5
理学部,弘深学院,本科,2023,出国(境)留学或工作,新加坡国立大学,5
理学部,弘深学院,本科,2023,出国(境)留学或工作,新南威尔士大学,5
理学部,弘深学院,本科,2023,出国(境)留学或工作,昆士兰大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,杜伦大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,格拉斯哥大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,汉诺威大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,蒙纳士大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,西澳大学,5
理学部,弘深学院,本科,2023,出国(境)留学或工作,阿德莱德大学,2
理学部,弘深学院,本科,2023,出国(境)留学或工作,香港中文大学(深圳),1
理学部,弘深学院,本科,2023,出国(境)留学或工作,香港城市大学,2
理学部,弘深学院,本科,2023,出国(境)留学或工作,香港大学,2
理学部,弘深学院,本科,2023,出国(境)留学或工作,香港理工大学,1
理学部,弘深学院,本科,2023,出国(境)留学或工作,香港科技大学,2
理学部,弘深学院,本科,2023,升学,上海交通大学,6
理学部,弘深学院,本科,2023,升学,上海微系统与信息技术研究所,1
理学部,弘深学院,本科,2023,升学,上海财经大学,1
理学部,弘深学院,本科,2023,升学,东南大学,2
理学部,弘深学院,本科,2023,升学,中国科学技术大学,1
理学部,弘深学院,本科,2023,升学,中国科学院大学,1
理学部,弘深学院,本科,2023,升学,中山大学,2
理学部,弘深学院,本科,2023,升学,北京协和医学院,1
理学部,弘深学院,本科,2023,升学,北京大学,2
理学部,弘深学院,本科,2023,升学,北京理工大学,1
理学部,弘深学院,本科,2023,升学,华中科技大学,5
理学部,弘深学院,本科,2023,升学,南开大学,1
理学部,弘深学院,本科,2023,升学,厦门大学,2
理学部,弘深学院,本科,2023,升学,同济大学,3
理学部,弘深学院,本科,2023,升学,哈尔滨工业大学(深圳),1
理学部,弘深学院,本科,2023,升学,四川大学,1
理学部,弘深学院,本科,2023,升学,武汉大学,1
理学部,弘深学院,本科,2023,升学,浙江大学,5
理学部,弘深学院,本科,2023,升学,清华大学深圳国际研究生院,1
理学部,弘深学院,本科,2023,升学,西安交通大学,9
理学部,弘深学院,本科,2023,升学,重庆大学,8
理学部,弘深学院,本科,2023,就业,其他,14
理学部,数学与统计学院,博士,2021,就业,中国民用航空飞行学院,1
理学部,数学与统计学院,博士,2021,就业,广西民族大学,1
理学部,数学与统计学院,博士,2021,就业,浙江师范大学,1
理学部,数学与统计学院,博士,2021,就业,温州大学,1
理学部,数学与统计学院,博士,2021,就业,湖南工商大学,1
理学部,数学与统计学院,博士,2021,就业,盐城师范学院,1
理学部,数学与统计学院,博士,2021,就业,石河子大学,1
理学部,数学与统计学院,博士,2021,就业,西南石油大学,1
理学部,数学与统计学院,博士,2021,就业,重庆工商大学,1
理学部,数学与统计学院,博士,2021,就业,重庆邮电大学,1
理学部,数学与统计学院,博士,2022,就业,宁波财经学院,1
理学部,数学与统计学院,博士,2022,就业,广东白云学院,1
理学部,数学与统计学院,博士,2022,就业,重庆交通大学,1
理学部,数学与统计学院,博士,2022,就业,重庆工商大学,2
理学部,数学与统计学院,博士,2022,就业,重庆邮电大学,1
理学部,数学与统计学院,博士,2022,就业,鹏城实验室,1
理学部,数学与统计学院,博士,2023,就业,加利福尼亚大学洛杉矶分校,1
理学部,数学与统计学院,博士,2023,就业,河北经贸大学,1
理学部,数学与统计学院,博士,2023,就业,石河子大学,1
理学部,数学与统计学院,博士,2023,就业,西南石油大学,1
理学部,数学与统计学院,博士,2023,就业,重庆师范大学,2
理学部,数学与统计学院,博士,2023,就业,重庆理工大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,北卡罗莱纳大学教堂山分校,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,南加州大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,瑞典皇家理工学院,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,谢菲尔德大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,都柏林大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,香港中文大学,1
理学部,数学与统计学院,本科,2021,出国(境)留学或工作,香港大学,1
理学部,数学与统计学院,本科,2021,升学,上海交通大学,1
理学部,数学与统计学院,本科,2021,升学,上海财经大学,2
理学部,数学与统计学院,本科,2021,升学,中共中央党校,1
理学部,数学与统计学院,本科,2021,升学,中南大学,2
理学部,数学与统计学院,本科,2021,升学,中国人民大学,1
理学部,数学与统计学院,本科,2021,升学,中国科学技术大学,3
理学部,数学与统计学院,本科,2021,升学,中国科学院大学,1
理学部,数学与统计学院,本科,2021,升学,中国科学院自动化所,1
